year,state,headingCode,heading,metricFOB
2023,Santa Catarina,5105,"Lã, pêlos finos ou grosseiros, cardados ou penteados (incluída a « lã penteada a granel »)",79
2023,Roraima,3902,"Polímeros de propileno ou de outras olefinas, em formas primárias",79
2023,Amazonas,2814,Amoníaco anidro ou em solução aquosa (amónia),79
2023,Amapá,4811,"Papel, cartão, pasta (ouate) de celulose e mantas de fibras de celulose, revestidos, impregnados, recobertos, coloridos à superfície, decorados à superfície ou impressos, em rolos ou em folhas de forma quadrada ou rectangular, de qualquer formato ou dimen",78
2023,Amazonas,8214,"Outros artigos de cutelaria (por exemplo: máquinas de cortar o cabelo ou tosquiar, fendeleiras, cutelos, incluídos os de açougue e de cozinha, e corta-papéis); utensílios e sortidos de utensílios, de manicuros ou de pedicuros (incluídas as limas para unha",78
2023,Ceará,2920,"Ésteres de outros ácidos inorgânicos de não-metais (exceto os ésteres de halogenetos de hidrogénio) e seus sais; seus derivados halogenados, sulfonados, nitrados ou nitrosados",78
2023,Ceará,3810,"Preparações para decapagem de metais; fluxos para soldar e outras preparações auxiliares para soldar metais; pastas e pós para soldar, compostos de metal e outras matérias; preparações dos tipos utilizados para enchimento ou revestimento de eléctrodos ou ",78
2023,Pará,7017,"Artefactos de vidro para laboratório, higiene e farmácia, mesmo graduados ou calibrados",78
2023,Não Declarada,7415,"Pontas, pregos, percevejos, escápulas e artefactos semelhantes, de cobre ou de ferro ou aço com cabeça de cobre; parafusos, pinos ou pernos, roscados, porcas, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas (arruelas) incluíd",78
2023,Amapá,9616,"Vaporizadores de toucador, suas armações e cabeças de armações; borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador",78
2023,Espírito Santo,8448,"Máquinas e aparelhos auxiliares para as máquinas das posições 8444, 8445, 8446 ou 8447 (por exemplo: maquinetas, mecanismos Jacquard, quebra-urdiduras e quebra-tramas, mecanismos troca-lançadeiras); partes e acessórios reconhecíveis como exclusiva ou prin",78
2023,Bahia,6306,"Encerados e estores de exterior; tendas; velas para embarcações, para pranchas à vela ou para carros à vela; artigos para acampamento",78
2023,Roraima,4707,Papel ou cartão para reciclar (desperdícios e aparas),77
2023,Maranhão,8523,"Suportes preparados para gravação de som ou para gravações semelhantes, não gravados, exceto os produtos do Capítulo 37",77
2023,Mato Grosso do Sul,7010,"Garrafões, garrafas, frascos, boiões, vasos, embalagens tubulares, ampolas e outros recipientes de vidro próprios para transporte ou embalagem; boiões de vidro, para conserva; rolhas, tampas e outros dispositivos de uso semelhante, de vidro",77
2023,Ceará,9102,"Relógios de pulso, relógios de bolso e relógios semelhantes (incluídos os contadores de tempo dos mesmos tipos), exceto os da posição 9101",77
2023,Mato Grosso,6305,"Sacos de quaisquer dimensões, para embalagem",77
2023,Ceará,8425,Talhas; cadernais e moitões; guinchos e cabrestantes; macacos,77
2023,Pará,5601,"Pastas (ouates) de matérias têxteis e artigos destas pastas; fibras têxteis de comprimento não superior a 5 mm (tontisses), nós e borbotos de matérias têxteis",77
2023,Mato Grosso,4817,"Envelopes, aerogramas, bilhetes-postais não ilustrados, cartões e papéis para correspondência, de papel ou cartão; caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência",77
2023,Roraima,6504,"Chapéus e outros artefatos de uso semelhante, entrançados por tiras, de qualquer matéria",76
2023,Roraima,6505,"Chapéus e outros artefactos de uso semelhante, de malha ou confeccionados com rendas, feltro ou outros produtos têxteis, em peça (mas não em tiras), mesmo guarnecidos; coifas e redes, para o cabelo, de qualquer matéria, mesmo guarnecidas",76
2023,Rio de Janeiro,3812,"Preparações denominadas « aceleradores de vulcanização »; plastificantes compostos para borracha ou plástico, não especificados nem compreendidos em outras posições; preparações antioxidantes e outros estabilizadores compostos, para borracha ou plástico",76
2023,Maranhão,5601,"Pastas (ouates) de matérias têxteis e artigos destas pastas; fibras têxteis de comprimento não superior a 5 mm (tontisses), nós e borbotos de matérias têxteis",76
2023,Acre,8515,"Máquinas e aparelhos para soldar (mesmo de corte) elétricos (incluídos os a gás aquecido electricamente), a laser ou outros feixes de luz ou de fotões, a ultra-som, a feixe de electrões, a impulsos magnéticos ou a jacto de plasma; máquinas e aparelhos el",74
2023,Rondônia,8207,"Ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo: de embutir, estampar, puncionar, roscar (interior ou exteriormente), furar, escarear, mandrilar, fresar, tornear, aparafusar), incluídas as f",74
2023,Acre,8483,"Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans",74
2023,Acre,4008,"Chapas, folhas, tiras, varetas e perfis, de borracha vulcanizada não endurecida",74
2023,Distrito Federal,8528,"Aparelhos receptores de televisão, mesmo incorporando um aparelho receptor de radiodifusão ou um aparelho de gravação ou de reprodução de som ou de imagens; monitores e projectores de video",74
2023,Pará,3916,"Monofilamentos cuja maior dimensão do corte transversal seja superior a 1 mm (monofios), varas, bastões e perfis, mesmo trabalhados à superfície mas sem qualquer outro trabalho, de plásticos",74
2023,Amapá,6105,"Camisas de malha, de uso masculino",73
2023,Ceará,1514,"Óleos de nabo silvestre, de colza ou de mostarda, e respectivas fracções, mesmo refinados, mas não quimicamente modificados",73
2023,Pará,8208,"Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos",73
2023,Amapá,3406,"Velas, pavios, cirios e artigos semelhantes",73
2023,Ceará,1704,Produtos de confeitaria sem cacau (incluído o chocolate branco),73
2023,Rio de Janeiro,6910,"Pias, lavatórios, colunas para lavatórios, banheiras, bidés, sanitários, reservatórios de autoclismos, mictórios e aparelhos fixos semelhantes para usos sanitários, de cerâmica",72
2023,Rio Grande do Norte,6106,"Camiseiros, blusas, blusas-camiseiros, de malha, de uso feminino",72
2023,Acre,2520,"Gipsite; anidrite; gesso, mesmo corado ou adicionado de pequenas quantidades de aceleradores ou de retardadores",72
2023,Amazonas,7317,"Tachas, pregos, percevejos e artefatos semelhantes, de ferro fundido, ferro ou aço",72
2023,Pernambuco,3808,"Insecticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfectantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a for",72
2023,Roraima,2805,"Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio",72
2023,Amapá,4802,"Papel e cartão, não revestidos, dos tipos utilizados para escrita, impressão ou outros fins gráficos, e papel e cartão para fabricar cartões ou tiras perfurados, não perfurados, em rolos ou em folhas de forma quadrada ou rectangular, de qualquer formato o",72
2023,Paraíba,6913,"Estatuetas e outros objectos de ornamentação, de cerâmica",71
2023,Paraíba,7320,"Molas e folhas de molas, de ferro ou aço",71
2023,Rio de Janeiro,1204,"Sementes de linho (linhaça), mesmo trituradas",71
2023,Rio de Janeiro,9105,"Despertadores e outros relógios e aparelhos de relojoaria semelhantes, exceto de mecanismo de pequeno volume",71
2023,Ceará,2925,Compostos de função carboxiimida (incluindo a sacarina e seus sais) ou de função imina,71
2023,Goiás,2940,"Açúcares quimicamente puros, exceto sacarose, lactose, maltose, glicose e frutose; seus éteres e ésteres e seus sais",71
2023,Goiás,4802,"Papel e cartão, não revestidos, dos tipos utilizados para escrita, impressão ou outros fins gráficos, e papel e cartão para fabricar cartões ou tiras perfurados, não perfurados, em rolos ou em folhas de forma quadrada ou rectangular, de qualquer formato o",71
2023,Santa Catarina,2620,"Cinzas e resíduos (exceto provenientes da fabricação  do ferro fundido, ferro ou aço) contendo arsénio, metais ou compostos de metais",71
2023,Amapá,8212,Navalhas e aparelhos de barbear e suas lâminas (incluídos os esboços em tiras),70
2023,Não Declarada,4413,"Madeira densificada, em blocos, pranchas, lâminas ou perfis",70
2023,Amazonas,4415,"Caixotes, caixas, engradados, barricas e embalagens semelhantes, de madeira; carretéis para cabos, de madeira; paletes simples, « paletes-caixas » e outros estrados para carga, de madeira; taipais de paletes de madeira",70
2023,Rio Grande do Sul,1206,"Sementes de girassol, mesmo trituradas",70
2023,Não Declarada,3303,Perfumes (extratos) e águas-de-colônia,70
2023,Amapá,3921,"Outras chapas, folhas, películas, tiras e lâminas, de plástico",70
2023,Pará,3405,"Pomadas e cremes para calçado, encáusticos, preparações para dar brilho a pinturas de carroçarias, vidros ou metais, pastas e pós para arear e preparações semelhantes [mesmo apresentados em papel, pastas (ouates), feltros, falsos tecidos, plástico ou borr",70
2023,Bahia,8202,Serras manuais; folhas de serras de todos os tipos (incluídas as fresas-serras e as folhas não dentadas para serrar),70
2023,Goiás,2906,"Álcoois cíclicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados",70
2023,Ceará,2304,Tortas e outros resíduos sólidos da extração do óleo de soja,70
2023,Roraima,7609,"Acessórios para tubos (por exemplo, uniões, cotovelos, luvas), de alumínio",69
2023,Paraná,5303,"Juta e outras fibras têxteis liberianas (exceto linho, cânhamo e rami), em bruto ou trabalhadas, mas não fiadas; estopas e desperdícios destas fibras (incluídos os desperdícios de fios e fiapos)",69
2023,Pará,8535,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, corta-circuitos, pára-raios, limitadores de tensão, eliminadores de onda, tomadas de corrente, caixas de ",69
2023,Maranhão,8705,"Veículos automóveis para usos especiais (por exemplo: auto-socorros, camiões-guindastes, veículos de combate a incêndio, camiões-betoneiras, veículos para varrer, veículos para espalhar, veículos-oficinas, veículos radiológicos), exceto os concebidos pri",69
2023,Maranhão,0812,"Frutas conservadas transitoriamente (por exemplo: com gás sulfuroso ou água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação), mas impróprias para alimentação nesse estado",69
2023,Não Declarada,7413,"Cordas, cabos, tranças e artefatos semelhantes, de cobre, não isolados para usos elétricos",68
2023,Espírito Santo,6704,"Perucas, barbas, sobrancelhas, pestanas, madeixas e artefactos semelhantes de cabelo, pêlos ou de matérias têxteis; outras obras de cabelo não especificadas nem compreendidas em outras posições",68
2023,Minas Gerais,2921,Compostos de função amina,68
2023,Paraná,4503,Obras de cortiça natural,68
2023,Paraná,1205,"Sementes de nabo silvestre ou de colza, mesmo trituradas",68
2023,Rio Grande do Sul,2849,Carbonetos de constituição química definida ou não,68
2023,Pará,1504,"Gorduras, óleos e respectivas fracções, de peixes ou de mamíferos marinhos, mesmo refinados, mas não quimicamente modificados",68
2023,Maranhão,1103,"Grumos, sêmolas e pellets, de cereais",68
2023,Espírito Santo,1209,"Sementes, frutos e esporos, para sementeira",67
2023,Maranhão,1703,Melaços resultantes da extracção ou refinação do açúcar,67
2023,Amazonas,9110,"Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de relojoaria",67
2023,Alagoas,7321,"Aquecedores (fogões de sala), caldeiras de fornalha, fogões de cozinha (incluídos os que possam ser utilizados acessoriamente no aquecimento central), grelhadores (churrasqueiras), braseiras, fogareiros a gás, aquecedores de pratos, e aparelhos não eléctr",67
2023,Goiás,8505,"Electroímanes; ímanes permanentes e artefactos destinados a tornarem-se ímanes permanentes após magnetização; placas, mandris e dispositivos semelhantes, magnéticos ou electromagnéticos, de fixação; acoplamentos, embraiagens, variadores de velocidade e fr",67
2023,Santa Catarina,7101,"Pérolas naturais ou cultivadas, mesmo trabalhadas ou combinadas, mas não enfiadas, nem montadas, nem engastadas; pérolas naturais ou cultivadas, enfiadas temporariamente para facilidade de transporte",67
2023,Ceará,7607,"Folhas e tiras, delgadas, de alumínio (mesmo impressas ou com suporte de papel, cartão, plástico ou semelhantes), de espessura não superior a 0,2 mm (excluído o suporte)",66
2023,Alagoas,7217,Fios de ferro ou aço não ligado,66
2023,Não Declarada,0709,"Outros produtos hortícolas, frescos ou refrigerados",65
2023,Roraima,6203,"Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso masculino",65
2023,Rio de Janeiro,1003,Cevada,65
2023,Distrito Federal,8506,"Pilhas e baterias de pilhas, elétricas",65
2023,Não Declarada,7319,"Agulhas de costura, agulhas de tricô, agulhas-passadoras, agulhas de croché, furadores para bordar e artefactos semelhantes, para uso manual, de ferro ou aço; alfinetes de segurança e outros alfinetes, de ferro ou aço, não especificados nem compreendidos ",65
